zip,county,cong_dist
71079,Claiborne,LA-22
71082,Caddo,LA-22
71101,Caddo,LA-22
71103,Caddo,LA-22
71104,Caddo,LA-22
71105,Caddo,LA-22
71106,Caddo,LA-22
71107,Caddo,LA-22
71108,Caddo,LA-22
71109,Caddo,LA-22
71110,Bossier,LA-22
71111,Bossier,LA-22
71112,Bossier,LA-22
71115,Caddo,LA-22
71118,Caddo,LA-22
71119,Caddo,LA-22
71129,Caddo,LA-22
71201,Ouachita,LA-22
71202,Ouachita,LA-22
71203,Ouachita,LA-22
71209,Ouachita,LA-22
71212,Ouachita,
71218,Richland,
71219,Franklin,LA-22
71220,Morehouse,LA-22
71222,Union,LA-22
71223,Morehouse,LA-22
71225,Ouachita,LA-22
71226,Jackson,LA-22
71227,Lincoln,LA-22
71229,Morehouse,LA-22
71230,Franklin,
71232,Madison,LA-22
71233,Madison,LA-22
71234,Union,LA-22
71235,Lincoln,LA-22
71237,West Carroll,LA-22
71238,Jackson,LA-22
71241,Union,LA-22
71242,West Carroll,
71243,Franklin,LA-22
71245,Lincoln,LA-22
71247,Jackson,LA-22
71250,Morehouse,LA-22
71251,Jackson,LA-22
71253,West Carroll,LA-22
71254,East Carroll,LA-22
71256,Union,LA-22
71259,Richland,LA-22
71260,Union,LA-22
71261,Morehouse,LA-22
71263,West Carroll,LA-22
71264,Morehouse,LA-22
71266,West Carroll,LA-22
71268,Jackson,LA-22
71269,Richland,LA-22
71270,Lincoln,LA-22
71272,Lincoln,LA-22
71275,Lincoln,LA-22
71276,East Carroll,LA-22
71277,Union,LA-22
71279,Richland,LA-22
71280,Union,LA-22
71282,Madison,LA-22
71286,East Carroll,LA-22
71291,Ouachita,LA-22
71292,Ouachita,LA-22
71295,Franklin,LA-22
71301,Rapides,LA-22
71302,Rapides,LA-22
71303,Rapides,LA-22
71316,Concordia,LA-22
71320,Avoyelles,
71322,Avoyelles,LA-22
71323,Avoyelles,LA-22
71325,Rapides,LA-22
71326,Catahoula,LA-22
71327,Avoyelles,LA-22
71328,Rapides,LA-22
71330,Rapides,
71331,Avoyelles,LA-22
71333,Avoyelles,LA-22
71334,Concordia,LA-22
71336,Franklin,LA-22
71339,Avoyelles,LA-22
71340,Catahoula,LA-22
71341,Avoyelles,LA-22
71342,LaSalle,LA-22
71343,Catahoula,LA-22
71345,St. Landry,LA-22
71346,Rapides,LA-22
71350,Avoyelles,LA-22
71351,Avoyelles,LA-22
71353,St. Landry,LA-22
71354,Concordia,LA-22
71355,Avoyelles,LA-22
71356,St. Landry,LA-22
71357,Tensas,LA-22
71358,St. Landry,LA-22
71359,Rapides,
71360,Rapides,LA-22
71362,Avoyelles,LA-22
71366,Tensas,LA-22
71367,Evangeline,LA-22
71368,Catahoula,LA-22
71369,Avoyelles,LA-22
71371,LaSalle,LA-22
71373,Concordia,LA-22
71375,Tensas,LA-22
71378,Franklin,LA-22
71401,Catahoula,LA-22
71403,Vernon,LA-22
71404,Winn,LA-22
71405,Rapides,LA-22
71406,Sabine,LA-22
71407,Grant,LA-22
71409,Rapides,LA-22
71410,Winn,LA-22
71411,Natchitoches,LA-22
71414,Natchitoches,LA-22
71415,Caldwell,
71416,Natchitoches,LA-22
71417,Grant,LA-22
71418,Caldwell,LA-22
71419,Sabine,LA-22
71422,Winn,LA-22
71423,Grant,LA-22
71424,Rapides,LA-22
71425,Catahoula,LA-22
71426,Sabine,LA-22
71427,Rapides,LA-22
71428,Natchitoches,
71429,Sabine,LA-22
71430,Rapides,LA-22
71432,Grant,LA-22
71433,Rapides,LA-22
71434,Natchitoches,
71435,Caldwell,LA-22
71438,Vernon,LA-22
71439,Vernon,LA-22
71441,Caldwell,LA-22
71446,Vernon,LA-22
71447,Rapides,LA-22
71449,Sabine,LA-22
71450,Natchitoches,LA-22
71452,Natchitoches,LA-22
71454,Grant,LA-22
71455,Natchitoches,LA-22
71456,Natchitoches,LA-22
71457,Natchitoches,LA-22
71459,Vernon,LA-22
71461,Vernon,LA-22
71462,Sabine,LA-22
71463,Allen,LA-22
71465,LaSalle,LA-22
71466,Rapides,LA-22
71467,Grant,LA-22
71468,Natchitoches,LA-22
71469,Natchitoches,LA-22
71472,Rapides,LA-22
71473,Winn,LA-22
71474,Vernon,LA-22
71475,Vernon,
71479,Winn,LA-22
71480,LaSalle,LA-22
71483,Winn,LA-22
71485,Rapides,LA-22
71486,Sabine,LA-22
71497,Natchitoches,
71601,Jefferson,AR-05
71602,Jefferson,AR-05
71603,Jefferson,AR-05
71630,Desha,AR-05
71631,Bradley,AR-05
71635,Ashley,AR-05
71638,Drew,AR-05
71639,Lincoln,AR-05
71640,Chicot,AR-05
71642,Ashley,AR-05
71643,Lincoln,AR-05
71644,Lincoln,AR-05
71646,Ashley,AR-05
71647,Bradley,AR-05
71651,Bradley,AR-05
71652,Cleveland,AR-05
71653,Chicot,AR-05
71654,Desha,AR-05
71655,Drew,AR-05
71658,Ashley,AR-05
71659,Jefferson,AR-05
71660,Cleveland,AR-05
71661,Ashley,AR-05
71662,Desha,AR-05
71663,Chicot,AR-05
71665,Cleveland,AR-05
71666,Desha,AR-05
71667,Lincoln,AR-05
71670,Desha,AR-05
71671,Bradley,AR-05
71674,Desha,AR-05
71675,Drew,AR-05
71676,Ashley,AR-05
71677,Drew,AR-05
71678,Lincoln,
71701,Ouachita,AR-05
71720,Ouachita,AR-05
71721,Clark,
71722,Nevada,AR-05
71724,Union,AR-05
71725,Dallas,AR-05
71726,Ouachita,AR-05
71728,Clark,
71730,Union,AR-05
71740,Columbia,AR-05
71742,Dallas,AR-05
71743,Clark,AR-05
71744,Calhoun,AR-05
71745,Calhoun,AR-05
71747,Union,AR-05
71748,Dallas,
71749,Union,AR-05
71751,Ouachita,AR-05
71752,Columbia,AR-05
71753,Columbia,AR-05
71758,Union,AR-05
71759,Union,AR-05
71762,Union,AR-05
71763,Dallas,AR-05
71764,Ouachita,AR-05
71765,Union,AR-05
71766,Calhoun,AR-05
71770,Columbia,AR-05
71772,Clark,AR-05
71801,Hempstead,AR-05
71820,Little River,AR-05
71822,Little River,AR-05
71823,Sevier,AR-05
71825,Hempstead,AR-05
71826,Lafayette,AR-05
71827,Lafayette,AR-05
71831,Howard,
71832,Sevier,AR-05
71833,Howard,AR-05
71834,Miller,AR-05
71835,Nevada,AR-05
71836,Little River,AR-05
71837,Miller,AR-05
71838,Hempstead,AR-05
71839,Miller,AR-05
71841,Sevier,AR-05
71842,Sevier,AR-05
71845,Lafayette,AR-05
71846,Sevier,AR-05
71847,Hempstead,AR-05
71851,Howard,AR-05
71852,Howard,AR-05
71853,Little River,AR-05
71854,Miller,AR-05
71855,Hempstead,AR-05
71857,Nevada,AR-05
71858,Nevada,AR-05
71859,Hempstead,AR-05
71860,Lafayette,AR-05
71861,Lafayette,AR-05
71862,Hempstead,AR-05
71864,Nevada,
71865,Little River,AR-05
71866,Little River,AR-05
71901,Garland,AR-05
71909,Garland,AR-05
71913,Garland,AR-05
71921,Clark,AR-05
71922,Pike,AR-05
71923,Clark,AR-05
71929,Hot Spring,AR-05
71933,Garland,AR-05
71935,Montgomery,AR-05
71937,Polk,AR-05
71940,Pike,AR-05
71941,Hot Spring,AR-05
71942,Hot Spring,
71943,Pike,AR-05
71944,Polk,AR-05
71945,Polk,AR-05
71949,Garland,AR-05
71950,Pike,AR-05
71952,Pike,AR-05
71953,Polk,AR-05
71956,Garland,AR-05
71957,Montgomery,AR-05
71958,Pike,AR-05
71959,Pike,AR-05
71960,Montgomery,AR-05
71961,Montgomery,AR-05
71962,Clark,AR-05
71964,Garland,AR-05
71965,Montgomery,AR-05
71968,Garland,AR-05
71969,Montgomery,AR-05
71970,Montgomery,AR-05
71971,Howard,AR-05
71972,Polk,AR-05
71973,Polk,AR-05
71998,Clark,AR-05
71999,Clark,AR-05
72001,Perry,AR-05
72002,Saline,AR-05
72003,Arkansas,AR-05
72004,Jefferson,AR-05
72005,Jackson,AR-05
72006,Woodruff,AR-05
72007,Lonoke,AR-05
72010,White,AR-05
72011,Saline,AR-05
72012,White,AR-05
72013,Van Buren,AR-05
72014,Jackson,AR-05
72015,Saline,AR-05
72016,Perry,AR-05
72017,Prairie,AR-05
72019,Saline,AR-05
72020,Jackson,AR-05
72021,Monroe,AR-05
72022,Saline,AR-05
72023,Lonoke,AR-05
72024,Lonoke,AR-05
72025,Perry,AR-05
72026,Arkansas,AR-05
72027,Conway,AR-05
72028,Van Buren,
72029,Monroe,AR-05
72030,Conway,AR-05
72031,Van Buren,AR-05
72032,Faulkner,AR-05
72034,Faulkner,AR-05
72035,Faulkner,AR-05
72036,Woodruff,AR-05
72038,Arkansas,AR-05
72039,Faulkner,AR-05
72040,Prairie,AR-05
72041,Prairie,AR-05
72042,Arkansas,AR-05
72044,Cleburne,AR-05
72045,White,AR-05
72046,Lonoke,AR-05
72047,Faulkner,AR-05
72048,Arkansas,AR-05
72051,Stone,AR-05
72052,White,
72053,Pulaski,
72055,Arkansas,AR-05
72057,Grant,AR-05
72058,Faulkner,AR-05
72059,Woodruff,AR-05
72060,White,AR-05
72061,Faulkner,AR-05
72063,Conway,AR-05
72064,Prairie,AR-05
72065,Saline,AR-05
72066,Prairie,
72067,Cleburne,AR-05
72068,White,AR-05
72069,Monroe,AR-05
72070,Perry,AR-05
72072,Lonoke,AR-05
72073,Arkansas,AR-05
72074,Woodruff,AR-05
72075,Jackson,
72076,Pulaski,AR-05
72079,Jefferson,AR-05
72080,Van Buren,AR-05
72081,White,AR-05
72082,White,AR-05
72083,Lonoke,AR-05
72084,Dallas,AR-05
72085,White,AR-05
72086,Lonoke,AR-05
72087,Saline,AR-05
72088,Van Buren,AR-05
72099,Pulaski,AR-05
72101,Woodruff,AR-05
72102,White,AR-05
72103,Saline,AR-05
72104,Hot Spring,AR-05
72106,Faulkner,AR-05
72107,Conway,AR-05
72108,Monroe,AR-05
72110,Conway,AR-05
72111,Faulkner,AR-05
72112,Jackson,AR-05
72113,Pulaski,AR-05
72114,Pulaski,AR-05
72116,Pulaski,AR-05
72117,Pulaski,AR-05
72118,Pulaski,AR-05
72119,Pulaski,AR-05
72120,Pulaski,AR-05
72121,White,AR-05
72122,Saline,AR-05
72123,Woodruff,AR-05
72125,Perry,AR-05
72126,Perry,AR-05
72127,Conway,AR-05
72128,Grant,AR-05
72129,Grant,AR-05
72130,Cleburne,AR-05
72131,Cleburne,AR-05
72132,Jefferson,AR-05
72133,Jefferson,
72134,Monroe,AR-05
72135,Pulaski,AR-05
72136,White,AR-05
72137,White,AR-05
72139,White,AR-05
72140,Arkansas,AR-05
72141,Van Buren,AR-05
72142,Lonoke,AR-05
72143,White,AR-05
72150,Grant,AR-05
72152,Jefferson,AR-05
72153,Van Buren,AR-05
72156,Conway,AR-05
72157,Conway,AR-05
72160,Arkansas,AR-05
72165,Independence,AR-05
72166,Arkansas,AR-05
72167,Saline,AR-05
72168,Jefferson,AR-05
72169,Jackson,AR-05
72170,Prairie,AR-05
72173,Faulkner,AR-05
72175,Jefferson,AR-05
72176,Lonoke,AR-05
72178,White,
72179,Cleburne,AR-05
72180,Pulaski,
72181,Faulkner,AR-05
72182,Jefferson,
72183,Pulaski,
72199,Pulaski,
72201,Pulaski,AR-05
72202,Pulaski,AR-05
72204,Pulaski,AR-05
72205,Pulaski,AR-05
72206,Pulaski,AR-05
72207,Pulaski,AR-05
72209,Pulaski,AR-05
72210,Pulaski,AR-05
72211,Pulaski,AR-05
72212,Pulaski,AR-05
72223,Pulaski,AR-05
72227,Pulaski,AR-05
72301,Crittenden,AR-05
72311,Lee,AR-05
72313,Mississippi,
72315,Mississippi,AR-05
72320,Lee,AR-05
72322,St. Francis,AR-05
72324,Cross,AR-05
72325,Crittenden,AR-05
72326,St. Francis,AR-05
72327,Crittenden,AR-05
72328,Desha,AR-05
72329,Mississippi,AR-05
72330,Mississippi,AR-05
72331,Crittenden,AR-05
72332,Crittenden,AR-05
72333,Phillips,AR-05
72335,St. Francis,AR-05
72338,Tipton,AR-05
72339,Crittenden,AR-05
72340,St. Francis,AR-05
72341,Lee,AR-05
72342,Phillips,AR-05
72346,St. Francis,AR-05
72347,Cross,AR-05
72348,Crittenden,AR-05
72350,Mississippi,AR-05
72351,Mississippi,AR-05
72352,Lee,
72353,Phillips,AR-05
72354,Poinsett,AR-05
72355,Phillips,AR-05
72358,Mississippi,AR-05
72359,St. Francis,AR-05
72360,Lee,AR-05
72364,Crittenden,AR-05
72365,Poinsett,AR-05
72366,Phillips,AR-05
72367,Phillips,AR-05
72368,Lee,AR-05
72369,Phillips,
72370,Mississippi,AR-05
72372,St. Francis,AR-05
72373,Cross,AR-05
72374,Phillips,AR-05
72376,Crittenden,AR-05
72377,Poinsett,AR-05
72379,Desha,AR-05
72383,Phillips,AR-05
72384,Crittenden,AR-05
72386,Poinsett,AR-05
72387,Cross,
72389,Phillips,AR-05
72390,Phillips,AR-05
72391,Mississippi,
72392,St. Francis,AR-05
72394,St. Francis,AR-05
72395,Mississippi,AR-05
72396,Cross,AR-05
72401,Craighead,AR-05
72404,Craighead,AR-05
72405,Craighead,
72410,Lawrence,AR-05
72411,Craighead,AR-05
72412,Greene,AR-05
72413,Randolph,AR-05
72414,Craighead,AR-05
72415,Lawrence,AR-05
72416,Craighead,AR-05
72417,Craighead,AR-05
72419,Craighead,AR-05
72421,Craighead,AR-05
72422,Clay,AR-05
72424,Clay,AR-05
72425,Greene,AR-05
72426,Mississippi,AR-05
72427,Craighead,AR-05
72428,Mississippi,AR-05
72429,Poinsett,AR-05
72430,Clay,AR-05
72431,Jackson,AR-05
72432,Poinsett,AR-05
72433,Lawrence,AR-05
72434,Randolph,AR-05
72435,Clay,AR-05
72436,Greene,AR-05
72437,Craighead,AR-05
72438,Mississippi,AR-05
72440,Lawrence,AR-05
72441,Clay,AR-05
72442,Mississippi,AR-05
72443,Greene,AR-05
72444,Randolph,AR-05
72445,Lawrence,AR-05
72447,Craighead,AR-05
72449,Randolph,AR-05
72450,Greene,AR-05
72453,Clay,AR-05
72454,Clay,AR-05
72455,Randolph,AR-05
72456,Clay,AR-05
72457,Lawrence,AR-05
72458,Lawrence,AR-05
72459,Randolph,AR-05
72460,Randolph,AR-05
72461,Clay,AR-05
72462,Randolph,AR-05
72464,Clay,AR-05
72466,Lawrence,AR-05
72467,Craighead,AR-05
72469,Lawrence,AR-05
72470,Clay,AR-05
72471,Jackson,AR-05
72472,Poinsett,AR-05
72473,Jackson,AR-05
72476,Lawrence,AR-05
72478,Randolph,AR-05
72479,Poinsett,AR-05
72482,Sharp,AR-05
72501,Independence,AR-05
72512,Izard,AR-05
72513,Sharp,AR-05
72515,Fulton,AR-05
72517,Izard,AR-05
72519,Baxter,AR-05
72520,Fulton,AR-05
72521,Sharp,AR-05
72522,Independence,AR-05
72523,Cleburne,AR-05
72524,Independence,AR-05
72526,Independence,AR-05
72527,Independence,AR-05
72528,Izard,AR-05
72529,Sharp,AR-05
72530,Cleburne,AR-05
72531,Fulton,AR-05
72532,Sharp,AR-05
72533,Stone,AR-05
72534,Independence,AR-05
72536,Izard,AR-05
72537,Baxter,AR-05
72538,Fulton,AR-05
72539,Fulton,AR-05
72540,Izard,AR-05
72542,Sharp,AR-05
72543,Cleburne,AR-05
72544,Baxter,AR-05
72546,Cleburne,AR-05
72550,Independence,AR-05
72553,Independence,AR-05
72554,Fulton,AR-05
72555,Stone,AR-05
72556,Izard,AR-05
72560,Stone,AR-05
72561,Izard,AR-05
72562,Independence,AR-05
72564,Independence,AR-05
72565,Izard,AR-05
72566,Izard,AR-05
72567,Stone,AR-05
72568,Independence,AR-05
72569,Sharp,AR-05
72571,Independence,AR-05
72572,Lawrence,AR-05
72573,Izard,AR-05
72576,Fulton,AR-05
72577,Izard,AR-05
72578,Fulton,AR-05
72579,Independence,AR-05
72581,Cleburne,AR-05
72583,Fulton,AR-05
72584,Izard,AR-05
72585,Izard,AR-05
72587,Izard,AR-05
72601,Boone,AR-05
72611,Carroll,AR-05
72615,Boone,
72616,Carroll,AR-05
72617,Baxter,AR-05
72619,Marion,AR-05
72623,Baxter,AR-05
72624,Newton,AR-05
72626,Baxter,AR-05
72628,Newton,AR-05
72629,Van Buren,AR-05
72630,Boone,AR-05
72631,Carroll,AR-05
72632,Carroll,AR-05
72633,Marion,AR-05
72634,Marion,AR-05
72635,Baxter,AR-05
72636,Searcy,AR-05
72638,Carroll,AR-05
72639,Searcy,AR-05
72640,Newton,AR-05
72641,Newton,AR-05
72642,Baxter,AR-05
72644,Boone,AR-05
72645,Searcy,AR-05
72648,Newton,AR-05
72650,Searcy,AR-05
72651,Baxter,AR-05
72653,Baxter,AR-05
72655,Newton,AR-05
72658,Baxter,AR-05
72660,Carroll,AR-05
72661,Marion,AR-05
72662,Boone,AR-05
72663,Stone,AR-05
72666,Newton,AR-05
72668,Marion,AR-05
72669,Searcy,AR-05
72670,Newton,AR-05
72672,Marion,AR-05
72675,Searcy,AR-05
72677,Marion,AR-05
72679,Searcy,AR-05
72680,Stone,AR-05
72682,Marion,AR-05
72683,Newton,AR-05
72685,Newton,AR-05
72686,Pope,AR-05
72687,Marion,AR-05
72701,Washington,AR-05
72703,Washington,AR-05
72704,Washington,AR-05
72712,Benton,AR-05
72713,Benton,
72714,Benton,AR-05
72715,Benton,AR-05
72717,Washington,AR-05
72718,Benton,AR-05
72719,Benton,AR-05
72721,Madison,AR-05
72722,Benton,AR-05
72727,Madison,AR-05
72729,Washington,AR-05
72730,Washington,AR-05
72732,Benton,AR-05
72734,Benton,AR-05
72736,Benton,AR-05
72738,Madison,AR-05
72739,Benton,AR-05
72740,Madison,AR-05
72742,Madison,AR-05
72744,Washington,AR-05
72745,Benton,AR-05
72747,Benton,AR-05
72749,Washington,AR-05
72751,Benton,AR-05
72752,Madison,AR-05
72753,Washington,AR-05
72756,Benton,AR-05
72758,Benton,AR-05
72760,Madison,AR-05
72761,Benton,AR-05
72762,Washington,AR-05
72764,Washington,AR-05
72768,Benton,AR-05
72769,Washington,AR-05
72773,Madison,AR-05
72774,Washington,AR-05
72776,Madison,AR-05
72801,Pope,AR-05
72802,Pope,AR-05
72821,Franklin,AR-05
72823,Pope,AR-05
72824,Yell,AR-05
72826,Logan,AR-05
72827,Yell,AR-05
72828,Yell,AR-05
72829,Yell,
72830,Johnson,AR-05
72832,Johnson,AR-05
72833,Yell,AR-05
72834,Yell,AR-05
72835,Logan,AR-05
72837,Pope,AR-05
72838,Yell,AR-05
72839,Johnson,AR-05
72840,Johnson,AR-05
72841,Scott,AR-05
72842,Yell,AR-05
72843,Pope,AR-05
72845,Johnson,AR-05
72846,Johnson,AR-05
72847,Pope,AR-05
72851,Logan,AR-05
72852,Johnson,AR-05
72853,Yell,AR-05
72854,Johnson,AR-05
72855,Logan,AR-05
72856,Newton,AR-05
72857,Yell,AR-05
72858,Pope,AR-05
72860,Yell,AR-05
72863,Logan,AR-05
72865,Logan,AR-05
72901,Sebastian,AR-05
72903,Sebastian,AR-05
72904,Sebastian,AR-05
72905,Sebastian,
72908,Sebastian,AR-05
72916,Sebastian,AR-05
72921,Crawford,AR-05
72923,Sebastian,AR-05
72926,Scott,AR-05
72927,Logan,AR-05
72928,Franklin,AR-05
72930,Franklin,AR-05
72932,Crawford,AR-05
72933,Franklin,AR-05
72934,Crawford,AR-05
72935,Crawford,AR-05
72936,Sebastian,AR-05
72937,Sebastian,AR-05
72938,Sebastian,AR-05
72940,Sebastian,AR-05
72941,Sebastian,AR-05
72943,Logan,AR-05
72944,Sebastian,AR-05
72945,Sebastian,AR-05
72946,Crawford,AR-05
72947,Franklin,AR-05
72948,Crawford,AR-05
72949,Franklin,AR-05
72950,Scott,AR-05
72951,Logan,AR-05
72952,Crawford,AR-05
72955,Crawford,AR-05
72956,Crawford,AR-05
72958,Scott,AR-05
72959,Washington,AR-05
73001,Caddo,
73002,Grady,OK-40
73003,Oklahoma,OK-40
73004,Grady,OK-40
73005,Caddo,OK-40
73006,Caddo,OK-40
73007,Oklahoma,OK-40
73008,Oklahoma,OK-40
73009,Caddo,OK-40
73010,Grady,OK-40
73011,Grady,OK-40
73012,Oklahoma,OK-40
73013,Oklahoma,OK-40
73014,Canadian,OK-40
73015,Caddo,OK-40
73016,Kingfisher,OK-40
73017,Caddo,OK-40
73018,Grady,OK-40
73019,Cleveland,OK-40
73020,Oklahoma,OK-40
73021,Washita,OK-40
73022,Canadian,
73024,Washita,OK-40
73025,Logan,OK-40
73026,Cleveland,OK-40
73027,Logan,OK-40
73028,Logan,OK-40
73029,Caddo,OK-40
73030,Murray,OK-40
73031,McClain,
73032,Murray,OK-40
73033,Caddo,OK-40
73034,Oklahoma,OK-40
73036,Canadian,OK-40
73038,Caddo,OK-40
73040,Blaine,OK-40
73041,Kiowa,OK-40
73042,Caddo,OK-40
73043,Blaine,OK-40
73044,Logan,OK-40
73045,Oklahoma,OK-40
73047,Caddo,OK-40
73048,Caddo,OK-40
73049,Oklahoma,OK-40
73050,Logan,OK-40
73051,Cleveland,OK-40
73052,Garvin,OK-40
73053,Caddo,OK-40
73054,Oklahoma,OK-40
73055,Stephens,OK-40
73056,Garfield,OK-40
73057,Garvin,OK-40
73058,Logan,OK-40
73059,Grady,OK-40
73061,Noble,OK-40
73062,Kiowa,OK-40
73063,Logan,OK-40
73064,Canadian,OK-40
73065,McClain,OK-40
73066,Oklahoma,OK-40
73067,Grady,OK-40
73068,Cleveland,OK-40
73069,Cleveland,OK-40
73070,Cleveland,
73071,Cleveland,OK-40
73072,Cleveland,OK-40
73073,Noble,OK-40
73074,Garvin,OK-40
73075,Garvin,OK-40
73077,Noble,OK-40
73078,Canadian,OK-40
73079,Grady,OK-40
73080,McClain,OK-40
73082,Grady,OK-40
73084,Oklahoma,OK-40
73086,Murray,OK-40
73089,Grady,OK-40
73090,Canadian,OK-40
73092,Grady,OK-40
73093,McClain,OK-40
73095,McClain,OK-40
73096,Custer,OK-40
73097,Oklahoma,OK-40
73098,Garvin,OK-40
73099,Canadian,OK-40
73102,Oklahoma,OK-40
73103,Oklahoma,OK-40
73104,Oklahoma,OK-40
73105,Oklahoma,OK-40
73106,Oklahoma,OK-40
73107,Oklahoma,OK-40
73108,Oklahoma,OK-40
73109,Oklahoma,OK-40
73110,Oklahoma,OK-40
73111,Oklahoma,OK-40
73112,Oklahoma,OK-40
73114,Oklahoma,OK-40
73115,Oklahoma,OK-40
73116,Oklahoma,OK-40
73117,Oklahoma,OK-40
73118,Oklahoma,OK-40
73119,Oklahoma,OK-40
73120,Oklahoma,OK-40
73121,Oklahoma,OK-40
73122,Oklahoma,OK-40
73127,Oklahoma,OK-40
73128,Oklahoma,OK-40
73129,Oklahoma,OK-40
73130,Oklahoma,OK-40
73131,Oklahoma,OK-40
73132,Oklahoma,OK-40
73134,Oklahoma,OK-40
73135,Oklahoma,OK-40
73139,Oklahoma,OK-40
73141,Oklahoma,OK-40
73142,Oklahoma,OK-40
73145,Oklahoma,OK-40
73149,Oklahoma,OK-40
73150,Oklahoma,OK-40
73151,Oklahoma,OK-40
73159,Oklahoma,OK-40
73160,Cleveland,OK-40
73162,Oklahoma,OK-40
73165,Cleveland,OK-40
73169,Oklahoma,OK-40
73170,Cleveland,OK-40
73173,Cleveland,OK-40
73179,Oklahoma,OK-40
73401,Carter,OK-40
73425,Stephens,OK-40
73430,Love,OK-40
73432,Johnston,OK-40
73433,Garvin,OK-40
73434,Stephens,OK-40
73435,Carter,
73436,Carter,
73437,Carter,OK-40
73438,Carter,OK-40
73439,Marshall,OK-40
73440,Marshall,OK-40
73441,Love,OK-40
73442,Stephens,OK-40
73443,Carter,OK-40
73444,Carter,OK-40
73446,Marshall,OK-40
73447,Johnston,OK-40
73448,Love,OK-40
73449,Bryan,OK-40
73450,Johnston,OK-40
73453,Love,OK-40
73455,Johnston,OK-40
73456,Jefferson,OK-40
73458,Carter,OK-40
73459,Love,OK-40
73460,Johnston,OK-40
73461,Johnston,OK-40
73463,Carter,OK-40
73481,Carter,OK-40
73487,Carter,OK-40
73488,Carter,
73491,Stephens,OK-40
73501,Comanche,OK-40
73503,Comanche,OK-40
73505,Comanche,OK-40
73507,Comanche,OK-40
73520,Jefferson,OK-40
73521,Jackson,OK-40
73523,Jackson,
73526,Jackson,OK-40
73527,Comanche,OK-40
73528,Cotton,OK-40
73529,Stephens,OK-40
73530,Tillman,OK-40
73531,Cotton,OK-40
73532,Jackson,OK-40
73533,Stephens,OK-40
73537,Jackson,OK-40
73538,Comanche,OK-40
73539,Jackson,OK-40
73540,Comanche,OK-40
73541,Comanche,OK-40
73542,Tillman,OK-40
73543,Comanche,OK-40
73544,Harmon,OK-40
73546,Tillman,OK-40
73547,Greer,OK-40
73548,Cotton,OK-40
73549,Jackson,OK-40
73550,Harmon,OK-40
73551,Tillman,OK-40
73552,Comanche,OK-40
73553,Tillman,OK-40
73554,Greer,OK-40
73555,Tillman,OK-40
73556,Jackson,OK-40
73557,Comanche,OK-40
73559,Kiowa,OK-40
73560,Jackson,OK-40
73562,Cotton,OK-40
73564,Kiowa,OK-40
73565,Jefferson,OK-40
73566,Kiowa,OK-40
73567,Comanche,OK-40
73568,Cotton,OK-40
73569,Jefferson,OK-40
73570,Tillman,OK-40
73571,Harmon,OK-40
73572,Cotton,OK-40
73573,Jefferson,OK-40
73601,Custer,OK-40
73620,Custer,OK-40
73622,Washita,OK-40
73624,Washita,OK-40
73625,Custer,OK-40
73626,Washita,OK-40
73627,Beckham,OK-40
73628,Roger Mills,OK-40
73632,Washita,OK-40
73638,Roger Mills,OK-40
73639,Custer,OK-40
73641,Washita,OK-40
73642,Roger Mills,OK-40
73644,Beckham,OK-40
73645,Beckham,OK-40
73646,Blaine,OK-40
73647,Washita,OK-40
73650,Roger Mills,OK-40
73651,Kiowa,OK-40
73654,Roger Mills,OK-40
73655,Kiowa,OK-40
73658,Dewey,OK-40
73659,Dewey,OK-40
73660,Roger Mills,OK-40
73661,Washita,OK-40
73662,Beckham,OK-40
73663,Dewey,OK-40
73664,Washita,OK-40
73666,Roger Mills,OK-40
73667,Dewey,OK-40
73668,Beckham,
73669,Custer,OK-40
73673,Greer,OK-40
73701,Garfield,OK-40
73703,Garfield,OK-40
73705,Garfield,OK-40
73716,Woods,OK-40
73717,Woods,OK-40
73718,Major,OK-40
73719,Alfalfa,OK-40
73720,Garfield,OK-40
73722,Alfalfa,OK-40
73724,Dewey,OK-40
73726,Alfalfa,OK-40
73727,Garfield,OK-40
73728,Alfalfa,OK-40
73729,Major,OK-40
73730,Garfield,OK-40
73731,Woods,OK-40
73733,Garfield,OK-40
73734,Kingfisher,OK-40
73735,Garfield,OK-40
73736,Garfield,OK-40
73737,Major,OK-40
73738,Garfield,OK-40
73739,Alfalfa,OK-40
73741,Alfalfa,OK-40
73742,Kingfisher,OK-40
73743,Garfield,OK-40
73744,Blaine,OK-40
73746,Woods,OK-40
73747,Major,OK-40
73749,Alfalfa,OK-40
73750,Kingfisher,OK-40
73753,Garfield,OK-40
73754,Garfield,OK-40
73755,Blaine,OK-40
73756,Kingfisher,OK-40
73757,Noble,OK-40
73758,Grant,OK-40
73759,Grant,OK-40
73760,Major,OK-40
73761,Grant,OK-40
73762,Canadian,OK-40
73763,Blaine,OK-40
73764,Kingfisher,OK-40
73766,Grant,OK-40
73768,Major,OK-40
73770,Blaine,
73771,Grant,OK-40
73772,Blaine,OK-40
73773,Garfield,OK-40
73801,Woodward,OK-40
73832,Ellis,OK-40
73834,Harper,OK-40
73835,Dewey,OK-40
73838,Major,OK-40
73840,Ellis,OK-40
73841,Ellis,OK-40
73842,Woods,OK-40
73843,Ellis,OK-40
73844,Beaver,OK-40
73848,Beaver,OK-40
73851,Ellis,OK-40
73852,Woodward,OK-40
73853,Woodward,OK-40
